base_model_name,suspect_model_name,num_pairs,avg_js_divergence,avg_prefix_match_rate,avg_lcs_ratio,avg_sig_overlap_rate,avg_text_score,bottom_k_vocab_size,per_pair_js_json
anudaw/distilled-code-llama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.14473782777786254,0.0,0.0,0.0,0.0,2000,"[0.17676839232444763, 0.17676840722560883, 0.16693314909934998, 0.16693314909934998, 0.15160533785820007, 0.15160533785820007, 0.10270778089761734, 0.10270778089761734, 0.12567447125911713, 0.12567447125911713]"
ali77sina/tinyLlama-SEC-RAG-FT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.45980225801467894,0.0,0.14427828219537014,0.0,0.04809276073179005,2000,"[0.4652401804924011, 0.4652401804924011, 0.4570457935333252, 0.4570457935333252, 0.4655391573905945, 0.4655391573905945, 0.4658340811729431, 0.4658340811729431, 0.44535207748413086, 0.44535207748413086]"
as-cle-bert/tinyllama-essay-scorer,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0837489578872919,0.0,0.12565253575709034,0.0,0.041884178585696784,2000,"[0.10922124981880188, 0.10922124981880188, 0.05641498789191246, 0.05641496926546097, 0.05441872030496597, 0.05441872030496597, 0.10920946300029755, 0.10920946300029755, 0.08948037773370743, 0.08948037773370743]"
anudaw/distilled-finetuned-code-llama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.1578848898410797,0.0,0.0031128404669260703,0.0,0.0010376134889753567,2000,"[0.16651272773742676, 0.16651272773742676, 0.18348117172718048, 0.1834811568260193, 0.1321440041065216, 0.1321440041065216, 0.18241669237613678, 0.18241669237613678, 0.12486986070871353, 0.12486986070871353]"
qbitmaze/ibrain_0002,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.2120604395866394,0.0,0.1630973790169931,0.0,0.05436579300566436,2000,"[0.21951737999916077, 0.21951737999916077, 0.21954134106636047, 0.21954134106636047, 0.2914496064186096, 0.2914496064186096, 0.1316836178302765, 0.1316836178302765, 0.19811025261878967, 0.19811025261878967]"
qbitmaze/ibrain_0002q4,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.43915162682533265,0.0,0.11887161518833074,0.0,0.03962387172944358,2000,"[0.518276572227478, 0.518276572227478, 0.44207799434661865, 0.44207799434661865, 0.4558832347393036, 0.4558832347393036, 0.403009295463562, 0.403009295463562, 0.3765110373497009, 0.3765110373497009]"
qbitmaze/ibrain_0003,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.14730676859617234,0.0,0.06495375700212477,0.0,0.021651252334041592,2000,"[0.1381673812866211, 0.1381673812866211, 0.11539877951145172, 0.11539877951145172, 0.22662873566150665, 0.22662873566150665, 0.09836669266223907, 0.09836669266223907, 0.15797223150730133, 0.1579722762107849]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-logic-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,3.0901524041837545e-07,0.0,0.11490142033931272,0.0,0.038300473446437576,2000,"[4.4035164137312677e-07, 4.4035164137312677e-07, 2.3794018488842994e-07, 2.3794018488842994e-07, 4.7390858526341617e-07, 4.7568391892127693e-07, 1.7266393115278333e-07, 1.7266393115278333e-07, 2.4096448214550037e-07, 1.9768390302488115e-07]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0010802641860209405,0.0,0.054872081917560954,0.0,0.018290693972520318,2000,"[0.0006113217677921057, 0.000611265073530376, 0.0017115144291892648, 0.0017115144291892648, 0.0010977869387716055, 0.0010977869387716055, 0.0008351427968591452, 0.000835175858810544, 0.001145566813647747, 0.001145566813647747]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-group-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0008526822435669601,0.0,0.018242036275180798,0.0,0.0060806787583936,2000,"[0.0011345974635332823, 0.0011345974635332823, 0.00021444633603096008, 0.00021444633603096008, 0.0005795880570076406, 0.0005795880570076406, 0.0021307903807610273, 0.0021307903807610273, 0.00020398898050189018, 0.00020398898050189018]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0011316849384456873,0.0,0.09481515102247272,0.0,0.03160505034082424,2000,"[0.0007157885120250285, 0.0007157885120250285, 0.0009700801456347108, 0.0009700801456347108, 0.0007816987344995141, 0.0007817153818905354, 0.0005116192623972893, 0.0005116192623972893, 0.002679229713976383, 0.002679229713976383]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-coding-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0011074995389208197,0.0,0.049813870507810054,0.0,0.01660462350260335,2000,"[0.001583923352882266, 0.001583923352882266, 0.0010058364132419229, 0.0010058364132419229, 0.0008946488378569484, 0.0008946488378569484, 0.0008925341535359621, 0.0008925893343985081, 0.0011605273466557264, 0.0011605273466557264]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0018010029569268226,0.0,0.036090134168021516,0.0,0.01203004472267384,2000,"[0.0031565192621201277, 0.003156468039378524, 0.0021451571956276894, 0.0021452056244015694, 0.0013192389160394669, 0.0013192389160394669, 0.0014223069883883, 0.0014223069883883, 0.0009618157637305558, 0.000961771875154227]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-logic-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0,0.0,0.010793082886106142,0.0,0.003597694295368714,2000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0,0.0,0.05294943455089042,0.0,0.017649811516963473,2000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-rlced-conifer-3-1-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0003076201392104849,0.0,0.03478002965892239,0.0,0.011593343219640798,2000,"[0.0003794689546339214, 0.00037946965312585235, 0.00026728317607194185, 0.00026728317607194185, 0.00033235515002161264, 0.00033235515002161264, 0.00037142576184123755, 0.00037142576184123755, 0.0001875673042377457, 0.0001875673042377457]"
ainth89/your_output_dir,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,1.230507368745748e-05,0.0,0.03408353808353808,0.0,0.011361179361179361,2000,"[7.276410542544909e-06, 7.276410542544909e-06, 9.172101272270083e-06, 9.172101272270083e-06, 5.4834672482684255e-06, 5.4834672482684255e-06, 2.6129710022360086e-05, 2.6129710022360086e-05, 1.3463679351843894e-05, 1.3463679351843894e-05]"
ainth89/fake_planet_3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0016469432390294968,0.0,0.035712999963998994,0.0,0.011904333321332998,2000,"[0.00019470049301162362, 0.00019470049301162362, 0.003239374840632081, 0.0032393373548984528, 0.004359250422567129, 0.0043592555448412895, 0.0002773319720290601, 0.00027735286857932806, 0.0001640642003621906, 0.0001640642003621906]"
ainth89/tiny_llama_chat_with_tweets,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.0400405814871192,0.0,0.08180306054557551,0.0,0.02726768684852517,2000,"[0.0238913856446743, 0.023891327902674675, 0.02440740168094635, 0.02440740168094635, 0.023888329043984413, 0.023888329043984413, 0.0958809033036232, 0.09588086605072021, 0.03213493525981903, 0.03213493525981903]"
sunny199/sft-tiny-chatbot,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.06536154597997665,0.0,0.053337274608335795,0.0,0.017779091536111933,2000,"[0.06637313216924667, 0.06637313216924667, 0.06608463823795319, 0.06608468294143677, 0.10422311723232269, 0.10422311723232269, 0.05119040608406067, 0.05119040608406067, 0.03893641382455826, 0.03893641382455826]"
headergen/HeaderLlama-tiny-single-label,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.11846545934677125,0.0,0.010848198034219148,0.0,0.0036160660114063826,2000,"[0.11640933156013489, 0.11640933156013489, 0.17357967793941498, 0.1735796332359314, 0.09827131032943726, 0.09827132523059845, 0.11859887838363647, 0.11859887838363647, 0.0854681134223938, 0.0854681134223938]"
headergen/HeaderLlama-tiny-multi-label,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.07539904862642288,0.0,0.0,0.0,0.0,2000,"[0.04810638725757599, 0.04810638725757599, 0.10068334639072418, 0.10068334639072418, 0.07557110488414764, 0.07557110488414764, 0.08434811234474182, 0.08434811234474182, 0.06828632950782776, 0.06828625500202179]"
gunzzz24/fine-tuned-tinyllama-1.1b-cv-analyser,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.20653420686721802,0.0,0.10226115970162267,0.0,0.034087053233874225,2000,"[0.17653357982635498, 0.17653357982635498, 0.3922747075557709, 0.3922747075557709, 0.0944918543100357, 0.0944918543100357, 0.22092926502227783, 0.22092926502227783, 0.1484416276216507, 0.1484416276216507]"
lleticiasilvaa/TinyLlama-1.1B-GerarSQL-v1,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.4999047011137009,0.0,0.047221815936164334,0.0,0.01574060531205478,2000,"[0.473508358001709, 0.473508358001709, 0.5449743270874023, 0.5449743270874023, 0.5204212665557861, 0.5204212665557861, 0.46449014544487, 0.46449014544487, 0.49612945318222046, 0.4961293637752533]"
prodip1023/sft-tiny-chatbot,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.06577991228550673,0.0,0.10175008374496866,0.0,0.03391669458165622,2000,"[0.022768821567296982, 0.02276880480349064, 0.07914569973945618, 0.07914569973945618, 0.05081059783697128, 0.05081060528755188, 0.10507889091968536, 0.10507889091968536, 0.0710955560207367, 0.0710955560207367]"
AnushkaSrivastava/sft-tiny-chatbot,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.05822215750813484,0.0,0.0182370820668693,0.0,0.0060790273556231,2000,"[0.06563764065504074, 0.06563764065504074, 0.05344923585653305, 0.05344923585653305, 0.060302067548036575, 0.060302067548036575, 0.04428686201572418, 0.04428686201572418, 0.06743498146533966, 0.06743498146533966]"
laurencassidy/lauren-tinyllama-1.1b-chat,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,2.88398950942792e-07,0.0,0.10506329113924051,0.0,0.035021097046413506,2000,"[1.290918589802459e-07, 1.290918589802459e-07, 2.2706717572873458e-07, 2.2706717572873458e-07, 3.124441718682647e-07, 3.124441718682647e-07, 4.3243016989436e-07, 4.671273927669972e-07, 3.2361276680603623e-07, 3.2361276680603623e-07]"
lleticiasilvaa/TinyLlama-1.1B-GerarSQL-v2-identacao,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5180827707052231,0.0,0.07365648736021087,0.0,0.024552162453403623,2000,"[0.515263020992279, 0.515263020992279, 0.5705654621124268, 0.5705654621124268, 0.5016564130783081, 0.5016564130783081, 0.4998195767402649, 0.4998195469379425, 0.503109335899353, 0.5031094551086426]"
lleticiasilvaa/TinyLlama-text2SQL-alias-indentacao-ourschema,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.48292421996593476,0.0,0.07460415077939861,0.0,0.024868050259799535,2000,"[0.4411366283893585, 0.4411366879940033, 0.4925328493118286, 0.49253278970718384, 0.4631657600402832, 0.4631657302379608, 0.556322455406189, 0.556322455406189, 0.46146342158317566, 0.46146342158317566]"
lleticiasilvaa/TinyLlama-text2SQL-schemaReduzido,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5090735256671906,0.0,0.07293444302609133,0.0,0.02431148100869711,2000,"[0.5355402231216431, 0.5355402231216431, 0.4889771044254303, 0.4889771044254303, 0.5142953395843506, 0.5142953395843506, 0.47683054208755493, 0.47683054208755493, 0.5297244191169739, 0.5297244191169739]"
lleticiasilvaa/TinyLlama-text2SQL-schemaReduzidoTabelas,TinyLlama/TinyLlama-1.1B-Chat-v1.0,10,0.5254408717155457,0.0,0.056398605930793363,0.0,0.018799535310264456,2000,"[0.6108629703521729, 0.6108629703521729, 0.49629539251327515, 0.49629539251327515, 0.43533486127853394, 0.43533486127853394, 0.48049813508987427, 0.48049813508987427, 0.6042129993438721, 0.6042129993438721]"
